,timestamp,open,high,low,close,volume,change,rs_14,rsi,rsi_14,stochrsi,rate,middle,tp,boll,boll_ub,boll_lb,macd,macds,macdh,ppo,ppos,ppoh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,cr,cr-ma1,cr-ma2,cr-ma3,cci,tr,atr,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,adx,adxr,trix,tema,vr,close_10_sma,close_50_sma,dma,vwma,chop,log-ret,mfi,wt1,wt2,wr,supertrend_ub,supertrend_lb,supertrend
10,2022-02-06T12:52:00.000Z,41503.81,41520.62,41503.81,41517.98,5.68153,0.03411734148808243,0.37720673571072344,27.389260154617347,27.389260154617347,100.0,0.03411734148808243,41514.136666666665,41514.136666666665,41533.79181818182,41600.80855807161,41466.77507829203,-6.195584355198662,-5.101892550890866,-1.0936918043077961,-0.014919294090778756,-0.012283414597061428,-0.002635879493717328,33.08105736536588,20.77815148366764,20.77815148366764,19.26992961515866,19.26992961515866,23.794595220685594,23.794595220685594,38.566897918740565,6.14873078605589,19.398929641704395,38.502754308753815,-50.95666056723418,16.810000000004948,21.138397347533743,-5.290000000000873,0.0,7.360000000000582,0.0,0.0,0.34981148087935776,0.34981148087935776,21.138397347533743,1.6548628315011353,1.6548628315011353,0.0,7.916009151575534,7.916009151575534,37.44848306817882,37.44848306817882,91.53595277628312,91.53595277628312,95.70588990440645,98.19197258504067,-0.009517200340665407,41511.07895658133,83.31848790831276,41528.478,41533.79181818182,-5.313818181813986,41517.27466049299,29.946960952619587,0.0003411152284653761,0.5,-86.96872077302321,-101.50888698100836,-69.57223567392788,41560.06824687579,41472.9596493746,41560.06824687579
11,2022-02-06T12:53:00.000Z,41517.98,41536.02,41508.97,41530.76,5.59163,0.03078184439608833,0.5992233808260928,37.46964858133569,37.46964858133569,100.0,0.03078184439608833,41525.25,41525.25,41533.53916666667,41597.461092032114,41469.617241301225,-4.905566693145374,-5.059729990235693,0.15416329709031906,-0.011812743571263315,-0.012182334199900648,0.00036959062863733266,47.09882636832637,29.55170977855388,29.55170977855388,22.697189669623732,22.697189669623732,43.26074999641418,43.26074999641418,50.042307692316314,8.36546601497117,17.535658757577863,33.17053044754868,-24.471526731281237,27.049999999995634,21.85523601174995,15.39999999999418,15.39999999999418,5.1600000000034925,0.0,15.39999999999418,2.795703319263199,2.795703319263199,21.85523601174995,12.791915483137108,12.791915483137108,0.0,6.629533427246923,6.629533427246923,30.333845050598914,30.333845050598914,40.6762207793165,40.6762207793165,79.58503885125066,92.74110195384499,-0.00886419347149778,41525.9021101002,90.93642525071921,41523.656,41533.53916666667,-9.883166666666511,41517.59285874442,34.37012007324676,0.0003077710775835758,0.5,-72.72270117884472,-91.04487868553117,-56.67877320419573,41560.06824687579,41472.9596493746,41560.06824687579
12,2022-02-06T12:54:00.000Z,41527.82,41537.84,41527.75,41537.52,2.88839,0.016277091967475954,0.7256929564472809,42.05226391728919,42.05226391728919,100.0,0.016277091967475954,41534.369999999995,41534.369999999995,41533.845384615386,41595.0857920903,41472.60497714047,-3.501920271461131,-4.730043330696481,1.22812305923535,-0.00843249082836366,-0.01138873706152242,0.0029562462331587606,85.11731460866173,48.07357805525649,48.07357805525649,31.155985798167983,31.155985798167983,81.9087625694335,81.9087625694335,57.305769230776036,13.97840622066588,16.281905659115687,27.006647921089773,-1.7734411300062765,10.089999999996508,20.496304970048925,1.819999999999709,1.819999999999709,18.779999999998836,0.0,1.819999999999709,2.64163237083264,2.64163237083264,20.496304970048925,12.888334627596706,12.888334627596706,0.0,5.582679857496801,5.582679857496801,27.237494102740584,27.237494102740584,35.76040652412779,35.76040652412779,66.83889141241725,85.20758993055273,-0.007959088422630208,41536.85200866324,94.8715164567599,41519.509999999995,41533.845384615386,-14.335384615391376,41517.93164392051,35.896211780512544,0.00016275767392594264,0.5,-56.609265258175036,-78.44271552609297,-49.858757062151156,41560.06824687579,41472.9596493746,41560.06824687579
13,2022-02-06T12:55:00.000Z,41537.53,41537.53,41518.25,41518.26,3.30118,-0.046367717668249764,0.5228171844605027,34.332235661349216,34.332235661349216,81.64182487029909,-0.046367717668249764,41524.68,41524.68,41532.732142857145,41592.15686300656,41473.30742270773,-3.522025443628081,-4.477325087400604,0.9552996437725225,-0.008481147252156847,-0.010780467104004599,0.0022993198518477514,60.85565773691379,52.334271282475584,52.334271282475584,38.21541429293718,38.21541429293718,80.57198526155238,80.57198526155238,54.09775494405886,20.894065006691314,16.65043575102388,22.480994772322596,-27.345443845626104,19.279999999998836,20.36174762502556,-0.3099999999976717,0.0,-9.5,9.5,0.0,2.2345034850329646,2.2345034850329646,20.36174762502556,10.97402603245437,10.97402603245437,9.5,6.186417986445931,6.186417986445931,30.38254918179286,30.38254918179286,46.92971564689019,46.92971564689019,61.07797376821645,78.22544596163509,-0.0072028187635784224,41527.25207781411,90.78833908155222,41516.715000000004,41532.732142857145,-16.017142857141152,41518.08387683665,38.651671901080874,-0.00046378470818580635,0.5,-49.193252734545325,-66.37348498614708,-69.28974979822283,41560.06824687579,41472.9596493746,41560.06824687579
14,2022-02-06T12:56:00.000Z,41518.25,41534.29,41517.0,41530.41,5.38601,0.029264232171577476,0.7127421061851461,41.61409377461169,41.61409377461169,98.95803435567865,0.029264232171577476,41527.23333333334,41527.23333333334,41532.577333333335,41589.85298084688,41475.30168581979,-2.7712494290535687,-4.12366670770775,1.3524172786541815,-0.006673208067716498,-0.009929059038573416,0.0032558509708569177,85.14594162336367,63.271494729438274,63.271494729438274,46.56744110510421,46.56744110510421,96.6796019781064,96.6796019781064,56.865065945224046,29.631319854590846,18.22970049649424,19.398929641704395,-10.51733188455944,17.290000000000873,20.03474474767807,-3.2399999999979627,0.0,-1.25,1.25,0.0,1.8971342276799719,1.8971342276799719,20.03474474767807,9.469220853935964,9.469220853935964,1.25,5.441108936258143,5.441108936258143,27.158364155793606,27.158364155793606,48.29459353424143,48.29459353424143,57.39241203380776,72.21909777745353,-0.006414466047996417,41530.896465491714,97.81033146193543,41517.556000000004,41532.577333333335,-15.021333333330404,41516.210380450124,40.23769486775772,0.0002925995103036289,0.4424150102651988,-41.17415014517058,-54.92484232918391,-57.03188054882702,41560.06824687579,41472.9596493746,41560.06824687579
15,2022-02-06T12:57:00.000Z,41530.41,41578.99,41529.42,41570.09,18.90964,0.09554444562429598,1.3807198998948182,57.995898633678806,57.995898633678806,100.0,0.09554444562429598,41559.49999999999,41559.49999999999,41534.921875,41593.34789533056,41476.49585466944,0.23984526049753185,-3.225688473819661,3.465533734317193,0.0005774895641491427,-0.007766889660494992,0.008344379224644134,90.23801689151955,72.26033545013203,72.26033545013203,55.13173922011348,55.13173922011348,106.51752791016914,106.51752791016914,83.11971592831324,39.591346906769964,17.072840152844442,17.535658757577863,125.25987899492978,49.56999999999971,23.072517863832985,44.69999999999709,44.69999999999709,12.419999999998254,0.0,44.69999999999709,8.247511872544033,8.247511872544033,23.072517863832985,35.74604176803915,35.74604176803915,0.0,4.6338476482901045,4.6338476482901045,20.0838403317647,20.0838403317647,28.053438136007586,28.053438136007586,48.955615888246484,65.52938684826822,-0.005213657688550235,41560.02982810698,122.46371086445964,41522.85,41534.921875,-12.071875000001455,41518.52618747463,48.08085941458869,0.0009549883097138037,0.5285288087761366,-19.092413134417324,-41.51727031807707,-9.761983108480448,41560.06824687579,41484.9874464085,41484.9874464085
16,2022-02-06T12:58:00.000Z,41570.09,41570.09,41563.86,41563.87,8.11612,-0.01496268110074972,1.2408035528703416,55.37315179998456,55.37315179998456,95.47770291437267,-0.01496268110074972,41565.939999999995,41565.939999999995,41536.62470588235,41594.91213939836,41478.33727236634,2.148326339716732,-2.126125555363229,4.274451895079961,0.005172254037260296,-0.005119445784680932,0.010291699821941228,83.41559723593767,75.97875604540057,75.97875604540057,62.08074482854251,62.08074482854251,103.77477847911669,103.77477847911669,88.49171457559306,46.49116259832384,19.390070195849162,16.281905659115687,168.26235791045514,6.2299999999959255,21.393000707817503,-8.900000000001455,0.0,34.44000000000233,0.0,0.0,7.042002035697564,7.042002035697564,21.393000707817503,32.91731782687341,32.91731782687341,0.0,3.9565344162767153,3.9565344162767153,18.49452758084052,18.49452758084052,28.053438136007596,28.053438136007596,42.95601814927964,59.050103521304344,-0.003930669683317451,41567.482814090006,110.74534291838987,41527.0,41536.62470588235,-9.6247058823501,41520.24429324522,48.64684236806152,-0.0001496380062155328,0.5571112625576708,-3.174525263973027,-28.158585319526566,-16.584402764062336,41631.154002123454,41502.79599787654,41502.79599787654
17,2022-02-06T12:59:00.000Z,41563.86,41626.18,41553.56,41610.99,30.33182,0.11336769169953964,2.067531186207874,67.40049442704398,67.40049442704398,100.0,0.11336769169953964,41596.909999999996,41596.909999999996,41540.75611111111,41607.288126275474,41474.22409594675,6.554450515708595,-0.35816153269407536,6.9126120484026705,0.015777493203806035,-0.0008633876598431932,0.01664088086364923,88.29106606027753,80.08285938369289,80.08285938369289,68.0814496802593,68.0814496802593,104.08567879056008,104.08567879056008,112.0151462118701,51.37555914622317,22.87003884641293,16.65043575102388,230.4205145664498,72.62000000000262,26.360760621842502,56.09000000000378,56.09000000000378,-10.30000000000291,10.30000000000291,56.09000000000378,14.120338216337654,14.120338216337654,26.360760621842502,53.56574652340477,53.56574652340477,0.0,3.3855492207329583,3.3855492207329583,12.843139351326968,12.843139351326968,61.32102148030849,61.32102148030849,48.22042721412594,55.94572912543718,-0.0022041007000355383,41602.39594341864,146.50634875982897,41538.302,41540.75611111111,-2.454111111110251,41531.53806655504,37.168975009585424,0.0011330347905827726,0.6409486465486934,13.787981374261491,-12.41327679232486,-10.97860653368189,41631.154002123454,41510.78771813447,41510.78771813447
18,2022-02-06T13:00:00.000Z,41610.99,41617.23,41592.26,41592.27,6.83196,-0.04498811491868704,1.5273069830697907,60.43219099622986,60.43219099622986,89.66134671555446,-0.04498811491868704,41600.58666666667,41600.58666666667,41543.46736842105,41612.30966286345,41474.62507397865,8.660009840234125,1.4718459288415064,7.188163911392618,0.02084349211023824,0.0035414689683145057,0.017302023141923736,72.28895971234553,77.4848928265771,77.4848928265771,71.2159307290319,71.2159307290319,90.02281702166749,90.02281702166749,119.07111394731945,60.2861227481377,27.428314306647508,18.22970049649424,168.3374631832986,24.970000000001164,26.22925068730464,-8.94999999999709,0.0,38.700000000004366,0.0,0.0,12.104702970191184,12.104702970191184,26.22925068730464,46.14963315002379,46.14963315002379,0.0,2.9022723875351915,2.9022723875351915,11.065022108847113,11.065022108847113,61.32102148030848,61.32102148030848,51.97224309491999,54.80778166377964,-0.0005385776380362984,41602.574725330276,135.58518757753674,41547.596999999994,41543.46736842105,4.1296315789441,41534.39706972552,36.10782287380618,-0.00044998237607225074,0.6946180706141827,24.40263130378224,3.980918569913345,-24.5085284764407,41631.154002123454,41526.057247938086,41526.057247938086
19,2022-02-06T13:01:00.000Z,41592.27,41635.88,41590.03,41627.29,7.68961,0.08419833781614372,2.0537082782877976,67.25292959022607,67.25292959022607,99.76009202672562,0.08419833781614372,41617.73333333333,41617.73333333333,41547.658500000005,41624.43788135368,41470.87911864633,12.461117331287824,3.6953352964020207,8.765782034885802,0.02998684098619753,0.008892233486684267,0.021094607499513265,93.2314238436713,82.73373649894182,82.73373649894182,75.05519931900187,75.05519931900187,98.09081085882173,98.09081085882173,129.1829832680824,67.97600412479305,32.67698268344452,20.078536625789358,154.4452391661778,45.849999999998545,28.04263752243437,18.64999999999418,18.64999999999418,-2.2300000000032014,2.2300000000032014,18.64999999999418,13.030310853296683,13.030310853296683,28.04263752243437,46.466067404937625,46.466067404937625,0.0,2.4918454521967277,2.4918454521967277,8.8859168478829,8.8859168478829,67.89305038353667,67.89305038353667,56.52866933148762,55.3002879530139,0.001314739170586516,41625.01273436485,143.97536936675462,41559.944,41547.658500000005,12.285499999998137,41538.02482226313,37.439702397268015,0.0008416291090021028,0.7191497588211573,33.488075578349374,17.12604074810502,-5.801702012695287,41631.154002123454,41528.8270874327,41528.8270874327
20,2022-02-06T13:02:00.000Z,41627.3,41659.84,41627.29,41649.62,43.35298,0.05364269449201764,2.4151799052944463,70.71896568465598,70.71896568465598,100.0,0.05364269449201764,41645.583333333336,41645.583333333336,41550.793,41638.643343581396,41462.9426564186,16.725941413009423,6.325717513511024,10.4002238994984,0.040241409043304734,0.01522043596377915,0.025020973079525582,92.84514141697414,86.10420480495259,86.10420480495259,78.7382011476521,78.7382011476521,100.83621211955355,100.83621211955355,147.92037498518326,78.91787952101187,40.5900938774145,22.575517547999937,159.19633581146795,32.549999999995634,28.450650946712063,23.959999999999127,23.959999999999127,37.26000000000204,0.0,23.959999999999127,14.563548481105183,14.563548481105183,28.450650946712063,51.188805867333734,51.188805867333734,0.0,2.1422846221758474,2.1422846221758474,7.529826386708467,7.529826386708467,74.35285497069762,74.35285497069762,61.627387769897,57.11019395102101,0.0033509561452445737,41648.45833858799,191.27807825632485,41573.108,41552.513809523814,20.59419047618576,41559.13934543351,33.80900855386838,0.0005362831194188425,0.7943315907662429,42.27681393611458,28.48887554812692,-5.941169631434763,41631.154002123454,41558.213047159865,41558.213047159865
21,2022-02-06T13:03:00.000Z,41649.62,41673.32,41645.0,41645.28,14.70445,-0.010420263138066765,2.2453028110385778,69.18623443708863,69.18623443708863,97.57453460769305,-0.010420263138066765,41654.53333333333,41654.53333333333,41554.108,41650.97741325963,41457.23858674037,19.537406879062473,8.987697330788796,10.549709548273677,0.046997250539709934,0.021623041771259482,0.02537420876845045,82.06243602865857,84.75694854618791,84.75694854618791,80.74445028049738,80.74445028049738,92.78194507756899,92.78194507756899,159.84820464264422,91.91255132166398,48.803661989691946,25.247075369751943,140.552407208858,28.31999999999971,28.43904579772686,13.480000000003201,13.480000000003201,17.709999999999127,0.0,13.480000000003201,14.412595144960179,14.412595144960179,28.43904579772686,50.678898467515324,50.678898467515324,0.0,1.84383465308845,1.84383465308845,6.483461738494152,6.483461738494152,77.31562617383827,77.31562617383827,66.11357150729246,59.68478549754092,0.005294180345076168,41653.18700588618,164.83220511017157,41584.56,41556.73045454546,27.829545454536856,41578.41835123287,30.58294274680046,-0.00010420806085204106,0.9833681993322486,48.030804994796775,37.04958145326074,-15.115902964960041,41744.47713739319,41573.84286260682,41573.84286260682
22,2022-02-06T13:04:00.000Z,41645.27,41645.28,41602.0,41610.52,10.63575,-0.08346684186059106,1.3974793162573742,58.28952545204574,58.28952545204574,78.4836015158423,-0.08346684186059106,41619.26666666666,41619.26666666666,41555.685,41655.24873689885,41456.121263101144,19.124688488234824,11.027134273103393,8.097554215131431,0.04600058960914513,0.026527502163050054,0.019473087446095078,59.82599795291515,76.44663168176365,76.44663168176365,79.31184408091946,79.31184408091946,70.71620688345203,70.71620688345203,129.62411968663704,106.37613478623567,59.25461321389091,27.307838196488152,72.98297675457239,43.279999999998836,29.73476089300366,-28.040000000000873,0.0,-43.0,43.0,0.0,12.416657472202449,12.416657472202449,29.73476089300366,41.75805387129911,41.75805387129911,43.0,7.5433731509051745,7.5433731509051745,25.368871059864706,25.368871059864706,24.41521465230369,24.41521465230369,54.19248585536402,58.11459953822023,0.006702432083452223,41628.319432938384,149.84708133922214,41591.86,41559.06913043478,32.79086956522224,41595.536739519186,33.073608972620704,-0.0008350169482417017,0.9202298605463417,46.61130386778281,42.60174959426088,-35.506304065133705,41712.84428267901,41573.84286260682,41573.84286260682
23,2022-02-06T13:05:00.000Z,41610.51,41610.52,41599.01,41605.59,3.70796,-0.011847965370292979,1.3212756620486579,56.920239317141544,56.920239317141544,68.15411921516898,-0.011847965370292979,41605.04,41605.04,41558.654,41660.542368511306,41456.7656314887,18.239484140925924,12.47644843930954,5.763035701616385,0.04386855868059671,0.03001216934204945,0.013856389338547263,52.93259207783008,68.60861848045245,68.60861848045245,75.74410221409713,75.74410221409713,54.33765101316311,54.33765101316311,120.81562821488872,119.33626659760967,69.20185695999392,29.27832004640388,43.02109350958814,11.509999999994761,28.1684862680254,-34.76000000000204,0.0,-2.9899999999979627,2.9899999999979627,0.0,10.705942686671147,10.705942686671147,28.1684862680254,38.006808689694026,38.006808689694026,2.9899999999979627,6.9160285703900986,6.9160285703900986,24.552361474392104,24.552361474392104,21.50675461329222,21.50675461329222,44.84963606145625,54.322958458899436,0.007630023776793619,41612.45234119508,145.24364311465632,41600.593,41561.0075,39.58550000000105,41601.616044413306,33.04254268658952,-0.00011848667297153305,0.8944312508693879,42.63187458374707,44.88769934561031,-39.95634475842274,41689.27045880407,41573.84286260682,41573.84286260682
